price,rating,title
$8.98,4.9 out of 5 stars,"[""God's Very Good Idea (Tales That Tell the Truth)""]"
$14.98,4.8 out of 5 stars,"[""Every Good Endeavor: Connecting Your Work to God's Work""]"
$9.99,4.8 out of 5 stars,['The Circle Maker: Praying Circles Around Your Biggest Dreams and Greatest Fears']
$24.80,4.6 out of 5 stars,"['Holy Bible: King James Version, 1611 Edition']"
$17.99,4.8 out of 5 stars,['1 Peter: A Living Hope in Christ - Bible Study Book (Gospel Coalition)']
$17.99,4.8 out of 5 stars,"[""The Everyday Life Bible: The Power of God's Word for Everyday Living""]"
$19.51,4.3 out of 5 stars,['Good Apple: Tales of a Southern Evangelical in New York']
$14.84,4.9 out of 5 stars,['Courageous World Changers: 50 True Stories of Daring Women of God']
$16.26,4.9 out of 5 stars,"[""God's Wisdom for Navigating Life: A Year of Daily Devotions in the Book of Proverbs""]"
$16.99,4.8 out of 5 stars,['The Sermon on the Mount - Bible Study Book']
$13.49,4.4 out of 5 stars,['The Instant Pot Bible: More than 350 Recipes and Strategies: The Only Book You Need for Every Model of Instant Pot']
$14.86,4.6 out of 5 stars,['The High-Protein Bariatric Cookbook: Essential Recipes for Recovery and Lifelong Weight Management']
$31.49,4.8 out of 5 stars,"['Spirited: Cocktails from Around the World (610 Recipes, 6 Continents, 60 Countries, 500 Years)']"
$18.69,4.1 out of 5 stars,['The What to Eat When Cookbook']
$18.69,4.5 out of 5 stars,"['Gluten-Free Artisan Bread in Five Minutes a Day: The Baking Revolution Continues with 90 New, Delicious and Easy Recipes Made with Gluten-Free Flours']"
$18.69,4.5 out of 5 stars,['The Vitamix Cookbook: 250 Delicious Whole Food Recipes to Make in Your Blender']
$15.29,4.5 out of 5 stars,"['The 30-Minute Heart Healthy Cookbook: Delicious Recipes for Easy, Low-Sodium Meals']"
$21.49,4.7 out of 5 stars,"['Chaat: Recipes from the Kitchens, Markets, and Railways of India: A Cookbook']"
$21.49,4.4 out of 5 stars,"[""Dr. Neal Barnard's Cookbook for Reversing Diabetes: 150 Recipes Scientifically Proven to Reverse Diabetes Without Drugs""]"
$28.99,4.7 out of 5 stars,['An Entertaining Story']
$28.99,4.7 out of 5 stars,"[""Pati's Mexican Table: The Secrets of Real Mexican Home Cooking""]"
$28.99,4.7 out of 5 stars,['Bobby at Home: Fearless Flavors from My Kitchen: A Cookbook']
$23.86,4.4 out of 5 stars,"['Eat Clean, Play Dirty: Recipes for a Body and Life You Love by the Founders of Sakara Life']"
$21.66,4.8 out of 5 stars,"[""Meehan's Bartender Manual""]"
$8.49,4.7 out of 5 stars,['The Complete Irish Pub Cookbook (Love Food)']
$8.49,4.8 out of 5 stars,['Wine Folly: The Essential Guide to Wine']
$21.84,4.7 out of 5 stars,['The Carnivore Diet']
$21.84,4.7 out of 5 stars,['Easy Keto Dinners: Flavorful Low-Carb Meals for Any Night of the Week']
$31.44,4.5 out of 5 stars,['Entertaining Beautifully']
$13.99,4.8 out of 5 stars,"['Disney Princess Baking: 60+ Royal Treats Inspired by Your Favorite Princesses, Including Cinderella, Moana & More']"
$21.24,4.9 out of 5 stars,['Life in the Studio: Inspiration and Lessons on Creativity']
$14.99,4.8 out of 5 stars,['Rebound: From Pain to Passion - Leadership Lessons Learned']
$14.44,4.8 out of 5 stars,"['Olive, Mabel & Me: Life and Adventures with Two Very Good Dogs']"
$0.00,4.9 out of 5 stars,"[""One Man's Wilderness, 50th Anniversary Edition: An Alaskan Odyssey""]"
$0.00,4.8 out of 5 stars,"['The Night Trilogy: Night, Dawn, Day']"
$21.24,4.4 out of 5 stars,"['Made in China: A Prisoner, an SOS Letter, and the Hidden Cost of America’s Cheap Goods']"
$21.24,3.4 out of 5 stars,['The Noble Hustle']
$21.24,4.8 out of 5 stars,"[""That's What She Said: Wise Words from Influential Women""]"
$20.00,4.8 out of 5 stars,['Hope for Today']
$0.00,4.8 out of 5 stars,"[""Hold On, But Don't Hold Still: Hope and Humor from My Seriously Flawed Life""]"
$44.19,4.8 out of 5 stars,"[""Today's Special: 20 Leading Chefs Choose 100 Emerging Chefs""]"
$12.09,4.7 out of 5 stars,"[""Beautiful Boy: A Father's Journey Through His Son's Addiction""]"
$21.24,4.8 out of 5 stars,['Maverick: A Biography of Thomas Sowell']
$11.49,4.6 out of 5 stars,['Twelve Patients: Life and Death at Bellevue Hospital (The Inspiration for the NBC Drama New Amsterdam)']
$11.49,4.8 out of 5 stars,"[""Jambalaya: The Natural Woman's Book of Personal Charms and Practical Rituals""]"
$16.49,4.7 out of 5 stars,"[""What We Don't Talk About When We Talk About Fat""]"
$60.00,,['Walt Disney World: A Portrait of the First Half Century (Disney Editions Deluxe)']
$60.00,4.4 out of 5 stars,"['The Mexican Keto Cookbook: Authentic, Big-Flavor Recipes for Health and Longevity']"
$22.50,4.8 out of 5 stars,['Nile Valley Contributions to Civilization (Exploding the Myths)']
$22.09,4.8 out of 5 stars,"['JFK: Coming of Age in the American Century, 1917-1956']"
$12.76,4.1 out of 5 stars,['Three Women']
$26.34,4.7 out of 5 stars,['NIV Cultural Backgrounds Study Bible: Bringing to Life the Ancient World of Scripture ']
$22.73,4.8 out of 5 stars,['World War II Map by Map']
$22.73,4.9 out of 5 stars,['March: Book Two']
$22.73,4.7 out of 5 stars,['TExES Core Subjects EC-6 (291) Book + Online (TExES Teacher Certification Test Prep)']
$23.11,4.8 out of 5 stars,"['The Delectable Negro: Human Consumption and Homoeroticism within US Slave Culture (Sexual Cultures, 34)']"
$23.11,4.8 out of 5 stars,['Locomotive (Caldecott Medal Book)']
$13.54,4.7 out of 5 stars,"['AP® U.S. History Crash Course, Book + Online: Get a Higher Score in Less Time (Advanced Placement (AP) Crash Course)']"
$12.99,4.7 out of 5 stars,['Columbine']
$12.99,4.7 out of 5 stars,['Lost In Michigan: History and Travel Stories from an Endless Road Trip']
$33.20,5.0 out of 5 stars,['Grand Transitions: How the Modern World Was Made']
$22.49,4.8 out of 5 stars,"['His Very Best: Jimmy Carter, a Life']"
$3.99,4.3 out of 5 stars,"['The Greatest Gambling Story Ever Told: A True Tale of Three Gamblers, The Kentucky Derby, and the Mexican Cartel']"
$14.22,4.8 out of 5 stars,['F*cking History: 111 Lessons You Should Have Learned in School']
$18.99,4.9 out of 5 stars,['The Founding Myth: Why Christian Nationalism Is Un-American']
$14.46,4.5 out of 5 stars,"['The Anarchy: The East India Company, Corporate Violence, and the Pillage of an Empire']"
$14.46,4.8 out of 5 stars,['Red Platoon: A True Story of American Valor']
$15.71,4.7 out of 5 stars,['It Was All a Lie: How the Republican Party Became Donald Trump']
$10.99,4.7 out of 5 stars,['The Black Kids']
$20.49,4.7 out of 5 stars,['Wagnerism: Art and Politics in the Shadow of Music']
$12.48,4.5 out of 5 stars,"[""Allen Carr's Easy Way to Quit Smoking Without Willpower - Incudes Quit Vaping: The best-selling quit smoking method updated for the 21st century""]"
$0.00,4.7 out of 5 stars,"['You Are a Badass Every Day: How to Keep Your Motivation Strong, Your Vibe High, and Your Quest for Transformation Unstoppable']"
$15.30,4.8 out of 5 stars,['Finding Meaning: The Sixth Stage of Grief']
$15.30,4.7 out of 5 stars,['Trauma Stewardship: An Everyday Guide to Caring for Self While Caring for Others']
$0.00,4.7 out of 5 stars,['Whole Again: Healing Your Heart and Rediscovering Your True Self After Toxic Relationships and Emotional Abuse']
$8.99,4.8 out of 5 stars,"['Piense y Hágase Rico.: Nueva Traducción, Basada En La Versión Original 1937. (Timeless Wisdom Collection) (Volume 56) (Spanish Edition)']"
$17.01,4.6 out of 5 stars,['The New Normal: A Roadmap to Resilience in the Pandemic Era']
$17.01,4.7 out of 5 stars,['Will I Ever Be Good Enough?: Healing the Daughters of Narcissistic Mothers']
$15.75,4.5 out of 5 stars,['The F*ck It Diet: Eating Should Be Easy']
$0.00,4.9 out of 5 stars,"['Our Time Is Now: Power, Purpose, and the Fight for a Fair America']"
$9.59,4.7 out of 5 stars,"['Drawing on the Right Side of the Brain: The Definitive, 4th Edition']"
$14.52,4.7 out of 5 stars,"['Peaceful Parent, Happy Kids: How to Stop Yelling and Start Connecting (The Peaceful Parent Series)']"
$17.59,4.8 out of 5 stars,['Chop Wood Carry Water: How to Fall in Love with the Process of Becoming Great']
$17.59,4.7 out of 5 stars,"[""Buckland's Complete Book of Witchcraft (Llewellyn's Practical Magick)""]"
$8.99,4.8 out of 5 stars,['Handwriting Practice Paper for Kids: Bumper 200-Page Dotted Line Notebook (Handwriting Practice Paper Notebook / Blank Handwriting Practice Books For Kids)']
$0.00,4.6 out of 5 stars,['Indistractable: How to Control Your Attention and Choose Your Life']
$0.00,4.6 out of 5 stars,"['Full Catastrophe Living (Revised Edition): Using the Wisdom of Your Body and Mind to Face Stress, Pain, and Illness']"
,4.6 out of 5 stars,['Purple Hibiscus']
$6.51,4.9 out of 5 stars,['5-Minute Disney*Pixar Stories (5-Minute Stories)']
$4.99,4.6 out of 5 stars,['Nantucket Threads (Nantucket Beach Plum Cove Book 6)']
$9.04,4.4 out of 5 stars,"[""An American Marriage (Oprah's Book Club): A Novel""]"
$9.04,4.3 out of 5 stars,['On the Road']
$12.88,4.7 out of 5 stars,['All Quiet on the Western Front: A Novel']
$10.12,4.5 out of 5 stars,['This Is How It Always Is: A Novel']
$21.66,4.8 out of 5 stars,['James and the Giant Peach']
$2.99,4.8 out of 5 stars,"['Celtic Tales: Fairy Tales and Stories of Enchantment from Ireland, Scotland, Brittany, and Wales']"
$10.99,4.1 out of 5 stars,['When No One Is Watching: A Thriller']
$0.00,4.3 out of 5 stars,['Invisible Girl: A Novel']
$10.29,4.7 out of 5 stars,['Flowers for Algernon']
$10.29,4.6 out of 5 stars,['Macbeth (Folger Shakespeare Library)']
$15.26,4.7 out of 5 stars,['The Big Fat Activity Book for Pregnant People (Big Activity Book)']
$7.99,4.6 out of 5 stars,['Virgin River (A Virgin River Novel Book 1)']
$49.65,4.7 out of 5 stars,['Complete Dune Series Set ( 6 Books ) Dune; Dune Messiah; Children of Dune; God Emperor of Dune; Heretics of Dune; Chapterhouse Dune']
$22.79,4.8 out of 5 stars,['The Lost Words']
$8.16,4.7 out of 5 stars,['We Were the Lucky Ones: A Novel']
$10.15,4.4 out of 5 stars,"['Get a Life, Chloe Brown: A Novel (The Brown Sisters, 1)']"
$23.99,,['Give Them Lala']
$11.98,3.9 out of 5 stars,['Priestdaddy: A Memoir']
$14.40,4.7 out of 5 stars,['Rush Limbaugh: An Army of One']
$15.99,4.4 out of 5 stars,"['Secret Warrior: A Coach and Fighter, On and Off the Court']"
$15.99,4.6 out of 5 stars,"[""Dreamland: The True Tale of America's Opiate Epidemic""]"
$26.34,4.7 out of 5 stars,['Mozart: The Reign of Love']
$0.00,4.8 out of 5 stars,['One Life']
$9.99,4.7 out of 5 stars,"['Church, Interrupted: Havoc & Hope: The Tender Revolt of Pope Francis']"
$0.00,4.8 out of 5 stars,"[""The Sun Does Shine: Oprah's Book Club Summer 2018 Selection""]"
$0.00,4.6 out of 5 stars,['The Long Hard Road Out of Hell']
$49.03,4.7 out of 5 stars,"['The Power of the Actor: The Chubbuck Technique -- The 12-Step Acting Technique That Will Take You from Script to a Living, Breathing, Dynamic Character']"
$11.99,4.7 out of 5 stars,['A Piece of Cake: A Memoir']
$13.59,4.5 out of 5 stars,['Everything I Know About Love: A Memoir']
$0.00,4.8 out of 5 stars,['Me: Elton John Official Autobiography']
$30.59,4.8 out of 5 stars,['Ad Hoc at Home (The Thomas Keller Library)']
$22.49,4.5 out of 5 stars,"['THE DR. SEBI BIBLE: 7 in 1 Collection for All You Need to Know About the Alkaline Plant-Based Diet | With Planner, Tracker and Starter Kit']"
$26.99,4.5 out of 5 stars,['Enough About Me: The Unexpected Power of Selflessness']
$0.00,4.6 out of 5 stars,"[""The Omnivore's Dilemma: A Natural History of Four Meals""]"
$13.99,4.2 out of 5 stars,"['Instant Vortex Air Fryer Oven Cookbook: 1000 Foolproof, Quick and Easy Recipes for Delicious and Affordable Homemade Meals']"
$15.49,4.6 out of 5 stars,"[""Good Drinks: Alcohol-Free Recipes for When You're Not Drinking for Whatever Reason""]"
$12.95,4.3 out of 5 stars,['Ninja® Foodi™ XL Pro Air Oven Complete Cookbook: 100 Recipes to Feed Your Family Fast']
$30.59,4.8 out of 5 stars,['Oaxaca: Home Cooking from the Heart of Mexico']
$30.59,4.5 out of 5 stars,"['The Super Easy Vegan Slow Cooker Cookbook: 100 Easy, Healthy Recipes That Are Ready When You Are']"
$30.59,4.8 out of 5 stars,"[""Maangchi's Real Korean Cooking: Authentic Dishes for the Home Cook""]"
$30.59,4.5 out of 5 stars,['The Easy Anti Inflammatory Diet: Fast and Simple Recipes for the 15 Best Anti-Inflammatory Foods']
$10.00,4.7 out of 5 stars,"['HOW TO EAT TO LIVE - BOOK ONE: From God In Person, Master Fard Muhammad']"
$17.99,4.7 out of 5 stars,"['Isa Does It: Amazingly Easy, Wildly Delicious Vegan Recipes for Every Day of the Week']"
$19.42,4.8 out of 5 stars,['Squeaky Clean Keto: Next Level Keto to Hack Your Health']
$19.42,4.5 out of 5 stars,['Diabetes Meal Planning and Nutrition For Dummies']
$32.53,4.6 out of 5 stars,"[""Nadiya's Family Favourites: Easy, beautiful and show-stopping recipes for every day from Nadiya's upcoming BBC TV series""]"
$32.53,4.6 out of 5 stars,"['The China Study Cookbook: Revised and Expanded Edition with Over 175 Whole Food, Plant-Based Recipes']"
$32.53,4.6 out of 5 stars,"['Vietnamese Food Any Day: Simple Recipes for True, Fresh Flavors [A Cookbook]']"
$25.78,4.7 out of 5 stars,"['The Good Book of Southern Baking: A Revival of Biscuits, Cakes, and Cornbread']"
$25.78,4.8 out of 5 stars,['The Pioneer Woman Cooks: Recipes from an Accidental Country Girl']
$10.92,4.5 out of 5 stars,['Instant Pot Miracle 6 Ingredients or Less: 100 No-Fuss Recipes for Easy Meals Every Day']
$13.99,4.1 out of 5 stars,"['The Complete Mediterranean Diet Cookbook: 1000 Easy, Flavorful recipes to embrace lifelong health｜A 28-day meal plan with daily healthy lifestyle tips and reminders']"
$20.48,4.7 out of 5 stars,['Everyone Can Bake: Simple Recipes to Master and Mix']
$20.21,4.9 out of 5 stars,"['NRSV, Catholic Bible, Gift Edition, Leathersoft, Teal, Comfort Print: Holy Bible']"
$14.49,4.9 out of 5 stars,['The Deeply Formed Life: Five Transformative Values to Root Us in the Way of Jesus']
$18.61,5.0 out of 5 stars,['Complement: The Surprising Beauty of Choosing Together Over Separate in Marriage']
$8.39,4.7 out of 5 stars,['Awareness: The Perils and Opportunities of Reality']
$6.95,4.8 out of 5 stars,"['Prayer Journal For Women 2021: 52 Week Christian Journal, Devotional & Guided Bible Study for Women (Christian Women Books)']"
$5.86,4.8 out of 5 stars,"['Strength and Dignity Proverbs 31 Woman Bible Verse Teal Faux Leather Journal Handy-sized Flexcover Inspirational Notebook w/Ribbon, Lined Pages, Gilt Edges, 5.5 x 7 Inches']"
$5.86,4.7 out of 5 stars,['Radical Remission: Surviving Cancer Against All Odds']
$5.86,4.7 out of 5 stars,['The Ignatius Bible: Revised Standard Version - Second Catholic Edition']
$23.21,4.9 out of 5 stars,['My God Today: 365 Devotions For People Who Might Be A Lil Ratchet (But God Knows Your Heart)']
$23.21,4.8 out of 5 stars,"[""The Beginner's Bible Super Heroes of the Bible Sticker and Activity Book""]"
$14.25,4.8 out of 5 stars,['Cold-Case Christianity: A Homicide Detective Investigates the Claims of the Gospels']
$14.25,4.8 out of 5 stars,['Forgotten God: Reversing Our Tragic Neglect of the Holy Spirit']
$13.72,4.8 out of 5 stars,['Thomas and the Easter Eggs (Thomas & Friends) (Little Golden Book)']
$27.19,4.8 out of 5 stars,['NLT Chronological Life Application Study Bible (Hardcover)']
$24.49,4.8 out of 5 stars,"['NIV, Foundation Study Bible, Leathersoft, Brown, Red Letter']"
$24.49,4.7 out of 5 stars,"['KJV, Amplified, Parallel Bible, Large Print, Bonded Leather, Black, Red Letter: Two Bible Versions Together for Study and Comparison']"
$24.49,4.8 out of 5 stars,['Unshakeable: 365 Devotions for Finding Unwavering Strength in God’s Word']
$24.49,4.8 out of 5 stars,['A Diary of Private Prayer']
$21.45,4.8 out of 5 stars,"[""NIV, The Busy Mom's Bible, Leathersoft, Teal, Red Letter, Comfort Print: Daily Inspiration Even If You Only Have One Minute""]"
$8.20,4.7 out of 5 stars,"['30 Days to Understanding the Bible, 30th Anniversary: Unlock the Scriptures in 15 minutes a day']"
$9.99,4.4 out of 5 stars,"['Kids Laugh Challenge - Would You Rather? Easter Edition: A Hilarious and Interactive Question Game Book for Boys and Girls Ages 6, 7, 8, 9, 10, 11 Years Old - Easter Basket Stuffer for Kids']"
$28.99,4.8 out of 5 stars,"[""Emotionally Healthy Spirituality Course Participant's Pack: Discipleship that Deeply Changes Your Relationship with God""]"
$28.99,4.8 out of 5 stars,['The Book of Mysteries']
,4.5 out of 5 stars,"[""The World's Religions (Plus)""]"
$17.99,4.6 out of 5 stars,"['All Blood Runs Red: The Legendary Life of Eugene Bullard―Boxer, Pilot, Soldier, Spy']"
$5.98,4.5 out of 5 stars,['2021-2022 Pocket Calendar: 24-Month JANUARY 2021 - DECEMBER 2022 | Two-Year Monthly Planner for Purse | Small Agenda Schedule | Organizer Notebook | ... Watercolor Mandala Design (2-Year calendar)']
$14.91,4.7 out of 5 stars,"['The Constitution of the United States of America, with the Bill of Rights and All of the Amendments; The Declaration of Independence; And the Articles']"
$14.29,4.7 out of 5 stars,['On Killing: The Psychological Cost of Learning to Kill in War and Society']
$14.29,4.8 out of 5 stars,['Black Like Me']
$0.00,4.6 out of 5 stars,"['The Innovators: How a Group of Hackers, Geniuses, and Geeks Created the Digital Revolution']"
$24.99,4.5 out of 5 stars,"['The Spymaster of Baghdad: A True Story of Bravery, Family, and Patriotism in the Battle against ISIS']"
$22.97,4.7 out of 5 stars,['Fifth Sun: A New History of the Aztecs']
$0.00,4.7 out of 5 stars,['The Reaper: Autobiography of One of the Deadliest Special Ops Snipers']
$13.99,4.7 out of 5 stars,"['The Book of Awesome Women: Boundary Breakers, Freedom Fighters, Sheroes and Female Firsts (Gift for Teenage Girls, Gift for Daughters, Social Activist Biographies)']"
